 1.76280000e-04  2.66394223e+00  1.76280000e-04 -2.43880870e-25  1.76280000e-04 -2.19909184e-33 
 1.77280000e-04  2.66480523e+00  1.77280000e-04 -2.43393595e-25  1.77280000e-04 -2.19469805e-33 
 1.78280000e-04  2.66566752e+00  1.78280000e-04 -2.42907294e-25  1.78280000e-04 -2.19031304e-33 
 1.79280000e-04  2.66652909e+00  1.79280000e-04 -2.42421965e-25  1.79280000e-04 -2.18593679e-33 
 1.80280000e-04  2.66738994e+00  1.80280000e-04 -2.41937605e-25  1.80280000e-04 -2.18156928e-33 
 1.81280000e-04  2.66825007e+00  1.81280000e-04 -2.41454214e-25  1.81280000e-04 -2.17721050e-33 
 1.82280000e-04  2.66910949e+00  1.82280000e-04 -2.40971788e-25  1.82280000e-04 -2.17286043e-33 
 1.83280000e-04  2.66996819e+00  1.83280000e-04 -2.40490325e-25  1.83280000e-04 -2.16851905e-33 
 1.84280000e-04  2.67082617e+00  1.84280000e-04 -2.40009825e-25  1.84280000e-04 -2.16418635e-33 
 1.85280000e-04  2.67168344e+00  1.85280000e-04 -2.39530285e-25  1.85280000e-04 -2.15986230e-33 
 1.86280000e-04  2.67254000e+00  1.86280000e-04 -2.39051703e-25  1.86280000e-04 -2.15554689e-33 
 1.87280000e-04  2.67339584e+00  1.87280000e-04 -2.38574077e-25  1.87280000e-04 -2.15124010e-33 
 1.88280000e-04  2.67425097e+00  1.88280000e-04 -2.38097406e-25  1.88280000e-04 -2.14694192e-33 
 1.89280000e-04  2.67510539e+00  1.89280000e-04 -2.37621687e-25  1.89280000e-04 -2.14265232e-33 
 1.90280000e-04  2.67595909e+00  1.90280000e-04 -2.37146918e-25  1.90280000e-04 -2.13837130e-33 
 1.91280000e-04  2.67681209e+00  1.91280000e-04 -2.36673098e-25  1.91280000e-04 -2.13409883e-33 
 1.92280000e-04  2.67766437e+00  1.92280000e-04 -2.36200225e-25  1.92280000e-04 -2.12983490e-33 
 1.93280000e-04  2.67851595e+00  1.93280000e-04 -2.35728296e-25  1.93280000e-04 -2.12557948e-33 
 1.94280000e-04  2.67936681e+00  1.94280000e-04 -2.35257311e-25  1.94280000e-04 -2.12133257e-33 
 1.95280000e-04  2.68021697e+00  1.95280000e-04 -2.34787266e-25  1.95280000e-04 -2.11709414e-33 
 1.96280000e-04  2.68106641e+00  1.96280000e-04 -2.34318160e-25  1.96280000e-04 -2.11286418e-33 
 1.97280000e-04  2.68191515e+00  1.97280000e-04 -2.33849992e-25  1.97280000e-04 -2.10864268e-33 
 1.98280000e-04  2.68276319e+00  1.98280000e-04 -2.33382760e-25  1.98280000e-04 -2.10442960e-33 
 1.99280000e-04  2.68361051e+00  1.99280000e-04 -2.32916460e-25  1.99280000e-04 -2.10022495e-33 
 2.00280000e-04  2.68445713e+00  2.00280000e-04 -2.32451093e-25  2.00280000e-04 -2.09602870e-33 
 2.01280000e-04  2.68530305e+00  2.01280000e-04 -2.31986655e-25  2.01280000e-04 -2.09184083e-33 
 2.02280000e-04  2.68614826e+00  2.02280000e-04 -2.31523145e-25  2.02280000e-04 -2.08766132e-33 
 2.03280000e-04  2.68699276e+00  2.03280000e-04 -2.31060561e-25  2.03280000e-04 -2.08349017e-33 
 2.04280000e-04  2.68783656e+00  2.04280000e-04 -2.30598902e-25  2.04280000e-04 -2.07932735e-33 
 2.05280000e-04  2.68867966e+00  2.05280000e-04 -2.30138165e-25  2.05280000e-04 -2.07517285e-33 
 2.06280000e-04  2.68952206e+00  2.06280000e-04 -2.29678348e-25  2.06280000e-04 -2.07102665e-33 
 2.07280000e-04  2.69036376e+00  2.07280000e-04 -2.29219450e-25  2.07280000e-04 -2.06688874e-33 
 2.08280000e-04  2.69120475e+00  2.08280000e-04 -2.28761470e-25  2.08280000e-04 -2.06275909e-33 
 2.09280000e-04  2.69204504e+00  2.09280000e-04 -2.28304404e-25  2.09280000e-04 -2.05863769e-33 
 2.10280000e-04  2.69288464e+00  2.10280000e-04 -2.27848251e-25  2.10280000e-04 -2.05452453e-33 
 2.11280000e-04  2.69372353e+00  2.11280000e-04 -2.27393010e-25  2.11280000e-04 -2.05041959e-33 
 2.12280000e-04  2.69456173e+00  2.12280000e-04 -2.26938678e-25  2.12280000e-04 -2.04632284e-33 
 2.13280000e-04  2.69539922e+00  2.13280000e-04 -2.26485254e-25  2.13280000e-04 -2.04223429e-33 
 2.14280000e-04  2.69623602e+00  2.14280000e-04 -2.26032736e-25  2.14280000e-04 -2.03815390e-33 
 2.15280000e-04  2.69707212e+00  2.15280000e-04 -2.25581122e-25  2.15280000e-04 -2.03408166e-33 
 2.16280000e-04  2.69790753e+00  2.16280000e-04 -2.25130411e-25  2.16280000e-04 -2.03001756e-33 
 2.17280000e-04  2.69874224e+00  2.17280000e-04 -2.24680600e-25  2.17280000e-04 -2.02596158e-33 
 2.18280000e-04  2.69957625e+00  2.18280000e-04 -2.24231687e-25  2.18280000e-04 -2.02191371e-33 
 2.19280000e-04  2.70040957e+00  2.19280000e-04 -2.23783672e-25  2.19280000e-04 -2.01787392e-33 
