time,membrane,spike,pulse
0.045099001,0.255624,0.0,4.207998
0.045100000,0.256411,0.0,4.205479
0.045100998,0.257198,0.0,4.202961
0.045102000,0.257983,0.0,4.200446
0.045102999,0.258768,0.0,4.197931
0.045104001,0.259553,0.0,4.195418
0.045104999,0.260337,0.0,4.192907
0.045106001,0.261120,0.0,4.190397
0.045107000,0.261902,0.0,4.187888
0.045108002,0.262684,0.0,4.185381
0.045109000,0.263465,0.0,4.182876
0.045109998,0.264246,0.0,4.180372
0.045111001,0.265026,0.0,4.177870
0.045111999,0.265805,0.0,4.175369
0.045113001,0.266583,0.0,4.172869
0.045113999,0.267361,0.0,4.170371
0.045115001,0.268139,0.0,4.167875
0.045116000,0.268915,0.0,4.165380
0.045116998,0.269691,0.0,4.162887
0.045118000,0.270467,0.0,4.160395
0.045118999,0.271241,0.0,4.157904
0.045120001,0.272015,0.0,4.155415
0.045120999,0.272789,0.0,4.152927
0.045122001,0.273562,0.0,4.150442
0.045123000,0.274334,0.0,4.147957
0.045123998,0.275105,0.0,4.145474
0.045125000,0.275876,0.0,4.142993
0.045125999,0.276646,0.0,4.140513
0.045127001,0.277416,0.0,4.138034
0.045127999,0.278185,0.0,4.135557
0.045129001,0.278953,0.0,4.133081
0.045130000,0.279720,0.0,4.130607
0.045131002,0.280487,0.0,4.128135
0.045132000,0.281254,0.0,4.125664
0.045132998,0.282019,0.0,4.123194
0.045134000,0.282785,0.0,4.120726
0.045134999,0.283549,0.0,4.118259
0.045136001,0.284313,0.0,4.115794
0.045136999,0.285076,0.0,4.113330
0.045138001,0.285838,0.0,4.110868
0.045139000,0.286600,0.0,4.108407
0.045139998,0.287362,0.0,4.105947
0.045141000,0.288122,0.0,4.103489
0.045141999,0.288882,0.0,4.101033
0.045143001,0.289642,0.0,4.098578
0.045143999,0.290400,0.0,4.096125
0.045145001,0.291158,0.0,4.093673
0.045146000,0.291916,0.0,4.091223
0.045147002,0.292673,0.0,4.088774
0.045148000,0.293429,0.0,4.086326
0.045148998,0.294185,0.0,4.083880
0.045150001,0.294939,0.0,4.081435
0.045150999,0.295694,0.0,4.078992
0.045152001,0.296447,0.0,4.076550
0.045152999,0.297200,0.0,4.074110
0.045154002,0.297953,0.0,4.071671
0.045155000,0.298705,0.0,4.069233
0.045155998,0.299456,0.0,4.066798
0.045157000,0.300206,0.0,4.064363
0.045157999,0.300956,0.0,4.061931
0.045159001,0.301706,0.0,4.059499
0.045159999,0.302454,0.0,4.057069
0.045161001,0.303202,0.0,4.054641
0.045162000,0.303950,0.0,4.052214
0.045162998,0.304697,0.0,4.049788
